GO:id	description	Ontology	GeneRatio	BackgroundRatio	Pvalue	Adjusted_Pvalue	Qvalue	Hits	GeneIds
GO:0051965	positive regulation of synapse assembly	BP	7/617	60/16655	0.00651871739773187	0.029906959051575	0.0200812010638049	7	BDNF/LRRC4B/LRRN3/TPBG/EFNA5/CBLN2/AGRN
GO:0001952	regulation of cell-matrix adhesion	BP	9/617	91/16655	0.0065288489392157	0.029921575776746	0.0200910155486727	9	CSF1/SDC4/SMAD3/NINJ1/PLAU/DAPK3/POSTN/VEGFC/EFNA5
GO:0007266	Rho protein signal transduction	BP	13/617	160/16655	0.00662161543262893	0.0300990818838965	0.0202102030535473	13	F2RL1/RHOB/EPS8L1/ALS2CL/ARHGEF40/TNFAIP1/CDC42EP2/ARRB1/ADGRG1/ARHGEF16/RHOG/ABR/NTN1
GO:0002676	regulation of chronic inflammatory response	BP	3/617	11/16655	0.00668162938773123	0.0300990818838965	0.0202102030535473	3	TNFAIP3/IDO1/ADORA2B
GO:0033079	immature T cell proliferation	BP	3/617	11/16655	0.00668162938773123	0.0300990818838965	0.0202102030535473	3	RIPK2/SHH/IL1B
GO:0033690	positive regulation of osteoblast proliferation	BP	3/617	11/16655	0.00668162938773123	0.0300990818838965	0.0202102030535473	3	CYR61/CTHRC1/BMP2
GO:0035630	bone mineralization involved in bone maturation	BP	3/617	11/16655	0.00668162938773123	0.0300990818838965	0.0202102030535473	3	FAM101A/ZNF664-FAM101A/BMP2
GO:0035747	natural killer cell chemotaxis	BP	3/617	11/16655	0.00668162938773123	0.0300990818838965	0.0202102030535473	3	CCL2/PIK3CD/CCL7
GO:0042482	positive regulation of odontogenesis	BP	3/617	11/16655	0.00668162938773123	0.0300990818838965	0.0202102030535473	3	CSF1/CD34/BMP2
GO:0045136	development of secondary sexual characteristics	BP	3/617	11/16655	0.00668162938773123	0.0300990818838965	0.0202102030535473	3	STAT5A/WNT5A/B4GALT1
GO:0048245	eosinophil chemotaxis	BP	3/617	11/16655	0.00668162938773123	0.0300990818838965	0.0202102030535473	3	CCL7/DAPK2/HRH1
GO:0071888	macrophage apoptotic process	BP	3/617	11/16655	0.00668162938773123	0.0300990818838965	0.0202102030535473	3	NOD2/ST6GAL1/IRF7
GO:0090196	regulation of chemokine secretion	BP	3/617	11/16655	0.00668162938773123	0.0300990818838965	0.0202102030535473	3	F2RL1/POSTN/IL4R
GO:0060537	muscle tissue development	BP	23/617	354/16655	0.00668690574463726	0.0300990818838965	0.0202102030535473	23	NR2F2/SEMA3C/TGFBR2/PRICKLE1/MAFF/ATF3/CXADR/SMAD3/MSC/HDAC9/PROX1/CAV1/BMP2/WNT5A/TBX1/SMAD7/HLX/TP63/KCNK2/S1PR1/ZFAND5/SHH/EFNB2
GO:0035904	aorta development	BP	6/617	46/16655	0.0067003295094375	0.0300990818838965	0.0202102030535473	6	PRICKLE1/PROX1/NKX3-1/TBX1/HES1/SMAD6
GO:0046068	cGMP metabolic process	BP	6/617	46/16655	0.0067003295094375	0.0300990818838965	0.0202102030535473	6	GUCY1A3/PDE5A/WNT5A/NOS3/ADORA2B/GUCY1A2
GO:0048806	genitalia development	BP	6/617	46/16655	0.0067003295094375	0.0300990818838965	0.0202102030535473	6	TCF7/WNT5A/MERTK/LGR4/TP63/SHH
GO:1902930	regulation of alcohol biosynthetic process	BP	6/617	46/16655	0.0067003295094375	0.0300990818838965	0.0202102030535473	6	NFKB1/PTAFR/ABCG1/BMP2/HRH1/IL1B
GO:1903556	negative regulation of tumor necrosis factor superfamily cytokine production	BP	6/617	46/16655	0.0067003295094375	0.0300990818838965	0.0202102030535473	6	TNFAIP3/ZC3H12A/LGALS9/NOD2/BCL3/CD34
GO:2001239	regulation of extrinsic apoptotic signaling pathway in absence of ligand	BP	6/617	46/16655	0.0067003295094375	0.0300990818838965	0.0202102030535473	6	CX3CL1/IL1A/CSF2/DAPK3/IFI6/IL1B
GO:0043270	positive regulation of ion transport	BP	17/617	235/16655	0.00671236123015726	0.0301158540997787	0.0202214648551512	17	CCL2/CXCL11/B2M/CXCL10/CTSS/JAK3/MAP2K6/PTAFR/CNKSR3/PRKCD/CAV1/RNF207/CREB3/DMD/PDGFB/CXCL12/IL1B
GO:0001562	response to protozoan	BP	4/617	21/16655	0.00675299792488074	0.0301158540997787	0.0202214648551512	4	BCL3/IL4R/CD40/IER3
GO:0002360	T cell lineage commitment	BP	4/617	21/16655	0.00675299792488074	0.0301158540997787	0.0202214648551512	4	TNFSF18/TP53/STAT6/SHH
GO:0002825	regulation of T-helper 1 type immune response	BP	4/617	21/16655	0.00675299792488074	0.0301158540997787	0.0202214648551512	4	RIPK2/JAK3/HLX/IL4R
GO:0048745	smooth muscle tissue development	BP	4/617	21/16655	0.00675299792488074	0.0301158540997787	0.0202214648551512	4	PROX1/TP63/ZFAND5/SHH
GO:1901739	regulation of myoblast fusion	BP	4/617	21/16655	0.00675299792488074	0.0301158540997787	0.0202214648551512	4	CXCL10/EHD1/CXCL12/IL4R
GO:2000406	positive regulation of T cell migration	BP	4/617	21/16655	0.00675299792488074	0.0301158540997787	0.0202214648551512	4	CCL20/CXCL10/WNT5A/CXCL12
GO:0001773	myeloid dendritic cell activation	BP	5/617	33/16655	0.0068970248554322	0.0306946106169441	0.0206100742743885	5	RELB/TGFBR2/UBD/CSF2/PSEN1
GO:0010573	vascular endothelial growth factor production	BP	5/617	33/16655	0.0068970248554322	0.0306946106169441	0.0206100742743885	5	CCL2/IL1A/ADGRG1/ADORA2B/IL1B
GO:0036294	cellular response to decreased oxygen levels	BP	12/617	143/16655	0.00693895428122593	0.0308493447301561	0.0207139713918949	12	ICAM1/PTGIS/SLC8A3/PMAIP1/PLAU/NKX3-1/CD34/BBC3/TP53/RGCC/KCNK2/MGARP
GO:0006942	regulation of striated muscle contraction	BP	8/617	76/16655	0.00698391699737824	0.0310172313656757	0.0208266998467666	8	ZC3H12A/SLC8A3/CAV1/PDE5A/RNF207/SMAD7/DMD/JUP
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	BP	24/617	376/16655	0.00702100932446082	0.0311498539338591	0.0209157500391548	24	PLK2/SDCBP/PRICKLE1/PSMB9/PSMB10/TNFAIP1/PSMB8/PSME2/CAV1/TRIB2/BIRC2/RNF145/PSME1/ARRB1/SMAD7/PSMA3/NKD2/PML/RNF19B/XBP1/RNF121/RNF144A/PSEN1/SHH
GO:0002228	natural killer cell mediated immunity	BP	7/617	61/16655	0.00713468620235918	0.0316216339092215	0.0212325294391196	7	HLA-B/HLA-E/TAP1/STAT5A/LGALS9/HLA-A/RNF19B
GO:0034976	response to endoplasmic reticulum stress	BP	18/617	256/16655	0.00716080223779922	0.0317047646869877	0.0212883480818654	18	CCL2/CXCL8/HDGF/ATF3/PMAIP1/TRAF2/GRINA/BBC3/CAV1/FAM129A/PTPN2/CREB3/TP53/NCK1/IGFBP1/PML/XBP1/RNF121
GO:0072009	nephron epithelium development	BP	10/617	109/16655	0.00720272849929619	0.0318576533623901	0.0213910060694542	10	CD34/KLHL3/BMP2/PTCH1/PBX1/LGR4/MTSS1/KLF15/HES1/SHH
GO:0032330	regulation of chondrocyte differentiation	BP	6/617	47/16655	0.0074461463535135	0.032900511272755	0.0220912390601405	6	FAM101A/ZNF664-FAM101A/SMAD3/PKDCC/GDF6/PTHLH
GO:0045446	endothelial cell differentiation	BP	9/617	93/16655	0.00750988950202059	0.0331481598101483	0.0222575241065062	9	ICAM1/F2RL1/NR2F2/PROX1/NRP1/CLDN5/F11R/S1PR1/IL1B
GO:0042542	response to hydrogen peroxide	BP	11/617	127/16655	0.00757757886807094	0.0334037020136297	0.0224291094007365	11	TNFAIP3/RHOB/OLR1/FOSL1/PRKCD/F3/SPHK1/NR4A3/KLF2/IL18BP/STAT6
GO:0061448	connective tissue development	BP	17/617	238/16655	0.00758329168275994	0.0334037020136297	0.0224291094007365	17	CSF1/CYR61/MSX1/TGFBR2/FAM101A/ZNF664-FAM101A/SMAD3/CD34/BMP2/WNT5A/PKDCC/PDGFB/ARID5A/XBP1/GDF6/BDH1/PTHLH
GO:0002761	regulation of myeloid leukocyte differentiation	BP	10/617	110/16655	0.00766856294298694	0.0337448101719997	0.0226581484515113	10	CSF1/STAT5A/TLR3/GPR68/FSTL3/IRF7/IL34/TFE3/PTPN2/LYN
GO:0050880	regulation of blood vessel size	BP	12/617	145/16655	0.00772435823622967	0.0339556482466096	0.0227997168992042	12	ICAM1/F2RL1/CX3CL1/SOD2/PTAFR/GUCY1A3/CAV1/ECE1/GCH1/HRH1/NOS3/ADORA2B
GO:0003156	regulation of organ formation	BP	5/617	34/16655	0.00784496660153414	0.034380586082817	0.02308504387323	5	BMP2/WNT5A/TBX1/HES1/SHH
GO:0060325	face morphogenesis	BP	5/617	34/16655	0.00784496660153414	0.034380586082817	0.02308504387323	5	MSX1/SGPL1/CLDN5/TBX1/PAX9
GO:0010498	proteasomal protein catabolic process	BP	25/617	401/16655	0.00801033644679051	0.034907650982874	0.0234389446564379	25	PLK2/SDCBP/PRICKLE1/PSMB9/PSMB10/PMAIP1/TNFAIP1/PSMB8/PSME2/CAV1/TRIB2/BIRC2/RNF145/PSME1/ARRB1/SMAD7/PSMA3/NKD2/PML/RNF19B/XBP1/RNF121/RNF144A/PSEN1/SHH
GO:0002577	regulation of antigen processing and presentation	BP	4/617	22/16655	0.00801588429690411	0.034907650982874	0.0234389446564379	4	TAP1/NOD2/CD74/TAPBPL
GO:0030826	regulation of cGMP biosynthetic process	BP	4/617	22/16655	0.00801588429690411	0.034907650982874	0.0234389446564379	4	GUCY1A3/NOS3/ADORA2B/GUCY1A2
GO:0035456	response to interferon-beta	BP	4/617	22/16655	0.00801588429690411	0.034907650982874	0.0234389446564379	4	IRF1/TLR3/XAF1/TRIM6
GO:1900027	regulation of ruffle assembly	BP	4/617	22/16655	0.00801588429690411	0.034907650982874	0.0234389446564379	4	ICAM1/EPS8L1/CAV1/RHOG
GO:0030968	endoplasmic reticulum unfolded protein response	BP	11/617	128/16655	0.00802195322029834	0.034907650982874	0.0234389446564379	11	CCL2/CXCL8/HDGF/ATF3/BBC3/PTPN2/CREB3/NCK1/IGFBP1/XBP1/RNF121
GO:1903510	mucopolysaccharide metabolic process	BP	11/617	128/16655	0.00802195322029834	0.034907650982874	0.0234389446564379	11	SDC4/IL15/NFKB1/DSEL/UST/PDGFB/HAS2/AGRN/CHST3/B4GALT1/IL1B
GO:0003279	cardiac septum development	BP	9/617	94/16655	0.00804071916854265	0.034954004216026	0.0234700688036064	9	CYR61/PROX1/TP53/WNT5A/TBX1/SMAD7/HES1/SMAD6/LMO4
GO:0042692	muscle cell differentiation	BP	23/617	360/16655	0.00811662494643552	0.0352484075294801	0.023667747615455	23	CXCL10/MSX1/PRICKLE1/MAP2K6/CXADR/CSRP2/TMOD1/HDAC9/PROX1/BMP2/TBX1/DMD/EHD1/CXCL12/RBM38/IL4R/XBP1/HES1/ID3/SHH/EFNB2/BIN1/CHRNB1
GO:0035150	regulation of tube size	BP	12/617	146/16655	0.00814234810216872	0.0353041979157622	0.0237052083938119	12	ICAM1/F2RL1/CX3CL1/SOD2/PTAFR/GUCY1A3/CAV1/ECE1/GCH1/HRH1/NOS3/ADORA2B
GO:0051963	regulation of synapse assembly	BP	8/617	78/16655	0.00814586182178914	0.0353041979157622	0.0237052083938119	8	BDNF/LRRC4B/LRRN3/WNT5A/TPBG/EFNA5/CBLN2/AGRN
GO:0090066	regulation of anatomical structure size	BP	28/617	465/16655	0.00820786164941501	0.0355230733347063	0.0238521735629607	28	ICAM1/F2RL1/CX3CL1/SLC12A7/SOD2/SEMA3C/IL7R/PTAFR/TMOD1/BDNF/PRKCD/GUCY1A3/CDC42EP2/NRP1/CAV1/ECE1/GCH1/SEMA4B/WNT5A/NCK1/HRH1/CXCL12/EFNA5/NOS3/ADORA2B/NTN1/INF2/ARHGAP18
GO:0019932	second-messenger-mediated signaling	BP	17/617	240/16655	0.0082128553949321	0.0355230733347063	0.0238521735629607	17	VCAM1/CXCL8/SELE/CXCL11/CXCL10/GBP1/GUCY1A3/LMCD1/SPHK1/RAPGEF4/GNAI1/HRH1/DMD/RCAN1/NOS3/CAMKK2/ADCY4
GO:1901988	negative regulation of cell cycle phase transition	BP	14/617	183/16655	0.00829323710483462	0.0358347697568982	0.0240614639329415	14	PSMB9/PSMB10/PSMB8/PSME2/TP53/RGCC/PSME1/PSMA3/PML/TP63/CDKN2B/RBM38/IER3/SLFN11
GO:0043627	response to estrogen	BP	16/617	221/16655	0.00832776711129919	0.0359479165485741	0.0241374370022679	16	NR2F2/TGFBR2/CITED4/F3/CAV1/POSTN/TNFRSF11B/WNT5A/PTCH1/WBP2/PDGFB/IL4R/ZNF703/SMAD6/BDH1/IL1B
GO:0045165	cell fate commitment	BP	18/617	260/16655	0.00834731674710981	0.0359962367833324	0.0241698819040701	18	NR2F2/TNFSF18/CYP26B1/PROX1/NRP1/BMP2/TP53/WNT5A/TBX1/PTCH1/PML/STAT6/PSEN2/HES1/LMO4/ZNF521/PSEN1/SHH
GO:0009880	embryonic pattern specification	BP	7/617	63/16655	0.00849451229397301	0.0365578011612745	0.0245469475617412	7	SMAD3/EFNB1/NRP1/WNT5A/PTCH1/SMAD6/SHH
GO:0055117	regulation of cardiac muscle contraction	BP	7/617	63/16655	0.00849451229397301	0.0365578011612745	0.0245469475617412	7	ZC3H12A/CAV1/PDE5A/RNF207/SMAD7/DMD/JUP
GO:0002739	regulation of cytokine secretion involved in immune response	BP	3/617	12/16655	0.00866619886183383	0.0369789962289475	0.0248297614321331	3	F2RL1/WNT5A/TRIM6
GO:0003376	sphingosine-1-phosphate signaling pathway	BP	3/617	12/16655	0.00866619886183383	0.0369789962289475	0.0248297614321331	3	SPNS2/SPHK1/S1PR1
GO:0031581	hemidesmosome assembly	BP	3/617	12/16655	0.00866619886183383	0.0369789962289475	0.0248297614321331	3	LAMC2/LAMB3/ITGB4
GO:0035025	positive regulation of Rho protein signal transduction	BP	3/617	12/16655	0.00866619886183383	0.0369789962289475	0.0248297614321331	3	F2RL1/ARRB1/ADGRG1
GO:0060601	lateral sprouting from an epithelium	BP	3/617	12/16655	0.00866619886183383	0.0369789962289475	0.0248297614321331	3	WNT5A/TP63/SHH
GO:0090195	chemokine secretion	BP	3/617	12/16655	0.00866619886183383	0.0369789962289475	0.0248297614321331	3	F2RL1/POSTN/IL4R
GO:1900103	positive regulation of endoplasmic reticulum unfolded protein response	BP	3/617	12/16655	0.00866619886183383	0.0369789962289475	0.0248297614321331	3	BBC3/PTPN2/XBP1
GO:0060048	cardiac muscle contraction	BP	10/617	112/16655	0.00866963467763161	0.0369789962289475	0.0248297614321331	10	ZC3H12A/MAP2K6/MAP2K3/CAV1/PDE5A/RNF207/SMAD7/DMD/PSEN2/JUP
GO:0006869	lipid transport	BP	20/617	301/16655	0.00870035475194614	0.0370733217323284	0.0248930968383029	20	NFKBIA/APOL3/ANO9/APOL2/NFKB1/MAP2K6/STARD10/SPNS2/ABCG1/OSBPL6/PLA2G5/PRKCD/APOL1/NKX3-1/CAV1/SLCO2B1/PTCH1/PLTP/SHH/IL1B
GO:0031058	positive regulation of histone modification	BP	8/617	79/16655	0.00877845372153251	0.0372220262129548	0.0249929453240482	8	TP53/ARRB1/WBP2/PML/ARID5A/XBP1/IL1B/TET1
GO:0038034	signal transduction in absence of ligand	BP	8/617	79/16655	0.00877845372153251	0.0372220262129548	0.0249929453240482	8	CX3CL1/IL1A/CSF2/DAPK3/BOK/BCL2A1/IFI6/IL1B
GO:0050830	defense response to Gram-positive bacterium	BP	8/617	79/16655	0.00877845372153251	0.0372220262129548	0.0249929453240482	8	B2M/HLA-E/RIPK2/TNFAIP8/NOD2/HLA-A/TLR2/PLD1
GO:0061333	renal tubule morphogenesis	BP	8/617	79/16655	0.00877845372153251	0.0372220262129548	0.0249929453240482	8	KLHL3/BMP2/PTCH1/PBX1/LGR4/MTSS1/HES1/SHH
GO:0097192	extrinsic apoptotic signaling pathway in absence of ligand	BP	8/617	79/16655	0.00877845372153251	0.0372220262129548	0.0249929453240482	8	CX3CL1/IL1A/CSF2/DAPK3/BOK/BCL2A1/IFI6/IL1B
GO:0002820	negative regulation of adaptive immune response	BP	5/617	35/16655	0.00887974264800901	0.0375775356852876	0.025231654220586	5	TNFSF18/JAK3/IL7R/NOD2/IL4R
GO:1901985	positive regulation of protein acetylation	BP	5/617	35/16655	0.00887974264800901	0.0375775356852876	0.025231654220586	5	ARRB1/WBP2/ARID5A/XBP1/IL1B
GO:0051781	positive regulation of cell division	BP	11/617	130/16655	0.00897123294713639	0.0379274499865197	0.0254666062070459	11	MSX1/IL1A/FGF5/SSTR5/NKX3-1/RGCC/WNT5A/VEGFC/PDGFB/SHH/IL1B
GO:0040013	negative regulation of locomotion	BP	18/617	262/16655	0.00899726541341141	0.0380002150989964	0.0255154647637302	18	CCL2/NR2F2/RHOB/PTX3/SEMA3C/ST6GAL1/NRP1/PTPN2/SEMA4B/RGCC/WNT5A/SMAD7/ADGRG1/EGFL7/CXCL12/ABR/PTPRR/SHH
GO:0014910	regulation of smooth muscle cell migration	BP	6/617	49/16655	0.00911440681947594	0.0383445943147484	0.0257467001849505	6	PLAU/F3/NRP1/POSTN/PDGFB/HAS2
GO:0032418	lysosome localization	BP	6/617	49/16655	0.00911440681947594	0.0383445943147484	0.0257467001849505	6	PIK3CD/LGALS9/NR4A3/LYN/ADORA2B/IL4R
GO:0043535	regulation of blood vessel endothelial cell migration	BP	6/617	49/16655	0.00911440681947594	0.0383445943147484	0.0257467001849505	6	EFNA1/HDAC9/PRCP/RGCC/VEGFC/PDGFB
GO:0070231	T cell apoptotic process	BP	6/617	49/16655	0.00911440681947594	0.0383445943147484	0.0257467001849505	6	JAK3/LGALS9/BBC3/IDO1/TP53/WNT5A
GO:0001779	natural killer cell differentiation	BP	4/617	23/16655	0.00942428191152539	0.0394172878396615	0.0264669664720202	4	STAT5A/IL15/PIK3CD/MERTK
GO:0033688	regulation of osteoblast proliferation	BP	4/617	23/16655	0.00942428191152539	0.0394172878396615	0.0264669664720202	4	CYR61/CTHRC1/SMAD3/BMP2
GO:0072606	interleukin-8 secretion	BP	4/617	23/16655	0.00942428191152539	0.0394172878396615	0.0264669664720202	4	F2RL1/LGALS9/WNT5A/CD58
GO:0034620	cellular response to unfolded protein	BP	11/617	131/16655	0.00947729963122748	0.0396005885657885	0.0265900448074053	11	CCL2/CXCL8/HDGF/ATF3/BBC3/PTPN2/CREB3/NCK1/IGFBP1/XBP1/RNF121
GO:0032387	negative regulation of intracellular transport	BP	12/617	149/16655	0.00950319351680596	0.0396703078201551	0.0266368582050008	12	NFKBIA/NFKBIE/RANGAP1/ZC3H12A/CYLD/LGALS9/NFKBIB/CREB3/PARP10/PKDCC/MDFI/IER3
GO:0030183	B cell differentiation	BP	10/617	114/16655	0.00976801355656006	0.0406969075451265	0.0273261745428352	10	VCAM1/POU2F2/STAT5A/JAK3/BCL3/HDAC9/LYL1/PTPN2/TP53/XBP1
GO:0046718	viral entry into host cell	BP	10/617	114/16655	0.00976801355656006	0.0406969075451265	0.0273261745428352	10	ICAM1/PTX3/CLDN1/TRIM21/LGALS9/CXADR/TNFRSF4/CAV1/F11R/EFNB2
GO:0006986	response to unfolded protein	BP	13/617	168/16655	0.00980783788896925	0.0408233484306083	0.0274110740085304	13	CCL2/CXCL8/DNAJA1/HDGF/ATF3/DNAJB4/BBC3/PTPN2/CREB3/NCK1/IGFBP1/XBP1/RNF121
GO:0043112	receptor metabolic process	BP	12/617	150/16655	0.00999404260588234	0.0414837508950844	0.0278545050724947	12	CXCL8/SELE/SDCBP/OPTN/ACKR3/CAV1/ECE1/ACHE/ARRB1/AGRN/PSEN1/MYLIP
GO:0033003	regulation of mast cell activation	BP	5/617	36/16655	0.0100050179155043	0.0414837508950844	0.0278545050724947	5	LGALS9/NR4A3/LYN/ADORA2B/IL4R
GO:0045843	negative regulation of striated muscle tissue development	BP	5/617	36/16655	0.0100050179155043	0.0414837508950844	0.0278545050724947	5	TGFBR2/PRICKLE1/CXADR/BMP2/KCNK2
GO:0048566	embryonic digestive tract development	BP	5/617	36/16655	0.0100050179155043	0.0414837508950844	0.0278545050724947	5	CXCL8/FOXF1/TCF7/HLX/PKDCC
GO:0060711	labyrinthine layer development	BP	6/617	50/16655	0.010041572974086	0.0415807274181783	0.0279196205212222	6	VCAM1/CYR61/JUNB/RSPO3/HES1/HS6ST1
GO:0051260	protein homooligomerization	BP	18/617	265/16655	0.0100477105947826	0.0415807274181783	0.0279196205212222	18	TNFRSF9/SOD2/KCTD11/CLDN1/KCTD12/TRAF2/TNFAIP1/SLC1A1/GBP5/BBC3/CAV1/GCH1/EHD4/COLEC12/TMEM120A/TP63/EHD1/CHMP4B
GO:0043500	muscle adaptation	BP	8/617	81/16655	0.0101528302319797	0.0419351799035172	0.0281576196977142	8	IL15/PSMB9/LMCD1/ECE1/PDE5A/NR4A3/NOS3/IL1B
GO:0003018	vascular process in circulatory system	BP	13/617	169/16655	0.0102783002469782	0.0424127561915538	0.0284782910654327	13	ICAM1/F2RL1/CX3CL1/SOD2/PTAFR/GUCY1A3/CAV1/ECE1/GCH1/HRH1/ABR/NOS3/ADORA2B
GO:0032868	response to insulin	BP	27/617	452/16655	0.0102998254692582	0.042460907293363	0.0285106224019355	27	CCL2/IL3RA/JAK3/PSMB9/CAB39/RASGRP3/SESN3/CSF2RB/CSF2/PSMB10/FGF5/HDAC9/PSMB8/PSME2/PRKCD/GCNT1/PTPN2/PSME1/IGFBP1/SHC3/PIK3R3/LYN/PSMA3/PDGFB/XBP1/BDH1/IL1B
GO:0010771	negative regulation of cell morphogenesis involved in differentiation	BP	10/617	115/16655	0.0103554926633489	0.0426088466033495	0.0286099571094181	10	SEMA3C/GBP1/EFNA1/NRP1/POSTN/SEMA4B/WNT5A/SMAD7/NTN1/PSEN1
GO:0090101	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	BP	10/617	115/16655	0.0103554926633489	0.0426088466033495	0.0286099571094181	10	TGFBR2/SMAD3/BAMBI/FSTL3/CAV1/TP53/WNT5A/SMAD7/SMAD6/FST
GO:0002062	chondrocyte differentiation	BP	9/617	98/16655	0.0104539127589122	0.0429727635165971	0.0288543112309067	9	TGFBR2/FAM101A/ZNF664-FAM101A/SMAD3/BMP2/PKDCC/ARID5A/GDF6/PTHLH
GO:0030326	embryonic limb morphogenesis	BP	11/617	133/16655	0.0105552116061366	0.0432653202656865	0.0290507501564058	11	MSX1/CYP26B1/ECE1/WNT5A/PTCH1/FZD6/PBX1/TP63/PSEN2/PSEN1/SHH
GO:0035113	embryonic appendage morphogenesis	BP	11/617	133/16655	0.0105552116061366	0.0432653202656865	0.0290507501564058	11	MSX1/CYP26B1/ECE1/WNT5A/PTCH1/FZD6/PBX1/TP63/PSEN2/PSEN1/SHH
GO:0072006	nephron development	BP	11/617	133/16655	0.0105552116061366	0.0432653202656865	0.0290507501564058	11	CD34/KLHL3/BMP2/PTCH1/PBX1/LGR4/PDGFB/MTSS1/KLF15/HES1/SHH
GO:0045665	negative regulation of neuron differentiation	BP	14/617	189/16655	0.0108433896137826	0.0438962181712668	0.0294743702132241	14	PLK2/SEMA3C/EFNA1/NRP1/ZHX2/CAV1/SEMA4B/WNT5A/PBX1/NTN1/HES1/PSEN1/SHH/IL1B
GO:0061136	regulation of proteasomal protein catabolic process	BP	14/617	189/16655	0.0108433896137826	0.0438962181712668	0.0294743702132241	14	PLK2/SDCBP/PRICKLE1/PSME2/CAV1/TRIB2/PSME1/SMAD7/NKD2/RNF19B/XBP1/RNF144A/PSEN1/SHH
GO:1903310	positive regulation of chromatin modification	BP	8/617	82/16655	0.0108969903839559	0.0438962181712668	0.0294743702132241	8	TP53/ARRB1/WBP2/PML/ARID5A/XBP1/IL1B/TET1
GO:0002664	regulation of T cell tolerance induction	BP	3/617	13/16655	0.0109598236242246	0.0438962181712668	0.0294743702132241	3	HLA-B/TGFBR2/IDO1
GO:0002693	positive regulation of cellular extravasation	BP	3/617	13/16655	0.0109598236242246	0.0438962181712668	0.0294743702132241	3	ICAM1/CCL2/PTAFR
GO:0043032	positive regulation of macrophage activation	BP	3/617	13/16655	0.0109598236242246	0.0438962181712668	0.0294743702132241	3	WNT5A/IL4R/TNIP2
GO:0045086	positive regulation of interleukin-2 biosynthetic process	BP	3/617	13/16655	0.0109598236242246	0.0438962181712668	0.0294743702132241	3	STAT5A/IL1A/IL1B
GO:0051195	negative regulation of cofactor metabolic process	BP	3/617	13/16655	0.0109598236242246	0.0438962181712668	0.0294743702132241	3	TP53/DDIT4/IER3
GO:0051198	negative regulation of coenzyme metabolic process	BP	3/617	13/16655	0.0109598236242246	0.0438962181712668	0.0294743702132241	3	TP53/DDIT4/IER3
GO:0060544	regulation of necroptotic process	BP	3/617	13/16655	0.0109598236242246	0.0438962181712668	0.0294743702132241	3	BIRC3/CAV1/BIRC2
GO:0071600	otic vesicle morphogenesis	BP	3/617	13/16655	0.0109598236242246	0.0438962181712668	0.0294743702132241	3	PROX1/NRP1/TBX1
GO:0072608	interleukin-10 secretion	BP	3/617	13/16655	0.0109598236242246	0.0438962181712668	0.0294743702132241	3	F2RL1/TNFRSF9/LGALS9
GO:0090520	sphingolipid mediated signaling pathway	BP	3/617	13/16655	0.0109598236242246	0.0438962181712668	0.0294743702132241	3	SPNS2/SPHK1/S1PR1
GO:0097152	mesenchymal cell apoptotic process	BP	3/617	13/16655	0.0109598236242246	0.0438962181712668	0.0294743702132241	3	MSX1/TBX1/SHH
GO:0098659	inorganic cation import into cell	BP	3/617	13/16655	0.0109598236242246	0.0438962181712668	0.0294743702132241	3	B2M/SLC8A3/STEAP2
GO:0099587	inorganic ion import into cell	BP	3/617	13/16655	0.0109598236242246	0.0438962181712668	0.0294743702132241	3	B2M/SLC8A3/STEAP2
GO:1902914	regulation of protein polyubiquitination	BP	3/617	13/16655	0.0109598236242246	0.0438962181712668	0.0294743702132241	3	BIRC2/PARP10/NMI
GO:2001053	regulation of mesenchymal cell apoptotic process	BP	3/617	13/16655	0.0109598236242246	0.0438962181712668	0.0294743702132241	3	MSX1/TBX1/SHH
GO:0008637	apoptotic mitochondrial changes	BP	10/617	116/16655	0.0109694616749921	0.0438962181712668	0.0294743702132241	10	SOD2/TNFSF10/IFIT2/PMAIP1/BBC3/TP53/BCL2A1/IFI6/HK2/IER3
GO:0046621	negative regulation of organ growth	BP	4/617	24/16655	0.0109842440085018	0.0438962181712668	0.0294743702132241	4	TGFBR2/CXADR/WWC1/KCNK2
GO:0060317	cardiac epithelial to mesenchymal transition	BP	4/617	24/16655	0.0109842440085018	0.0438962181712668	0.0294743702132241	4	MSX1/EFNA1/BMP2/HAS2
GO:0061437	renal system vasculature development	BP	4/617	24/16655	0.0109842440085018	0.0438962181712668	0.0294743702132241	4	NRP1/CD34/PDGFB/HES1
GO:0061440	kidney vasculature development	BP	4/617	24/16655	0.0109842440085018	0.0438962181712668	0.0294743702132241	4	NRP1/CD34/PDGFB/HES1
